mlbam_id,season,date,type_desc,description
446041.0,2009,2009-03-27,Signed as Free Agent,New Orleans Zephyrs signed free agent C John Purdom.
150061.0,2009,2009-03-27,Status Change,Boston Red Sox placed SS Julio Lugo on the 15-day disabled list.
435038.0,2009,2009-03-27,Status Change,Washington Nationals placed SS Anderson Hernandez on the 15-day disabled list.
488798.0,2009,2009-03-27,Status Change,Oakland Athletics placed RF Ben Copeland on the 15-day disabled list.
407113.0,2009,2009-03-27,Status Change,Oakland Athletics placed RHP Justin Duchscherer on the 15-day disabled list.
489265.0,2009,2009-03-27,Status Change,San Francisco Giants placed RHP Sergio Romo on the 15-day disabled list.
430161.0,2009,2009-03-27,Status Change,San Francisco Giants placed LHP Noah Lowry on the 15-day disabled list.
453036.0,2009,2009-03-27,Status Change,Burlington Bees placed 1B David Wood on the 7-day disabled list.
434704.0,2009,2009-03-27,Status Change,Los Angeles Dodgers placed LF Delwyn Young on the 15-day disabled list.
453334.0,2009,2009-03-27,Assigned,RHP Justin Cassel assigned to Charlotte Knights from Birmingham Barons.
516713.0,2009,2009-03-27,Released,GCL Twins released RHP Mauro Schiavoni.
502716.0,2009,2009-03-27,Released,Lowell Spinners released 3B Darren Blocker.
518936.0,2009,2009-03-27,Released,Aberdeen IronBirds released CF Calvin Lester.
518655.0,2009,2009-03-27,Assigned,John Ely assigned to Birmingham Barons from Winston-Salem Dash.
493596.0,2009,2009-03-27,Assigned,SS Gordon Beckham assigned to Birmingham Barons from Kannapolis Intimidators.
522728.0,2009,2009-03-27,Assigned,C.J. Retherford assigned to Birmingham Barons from Winston-Salem Dash.
449803.0,2009,2009-03-27,Assigned,David Cook assigned to Birmingham Barons from Charlotte Knights.
453318.0,2009,2009-03-27,Assigned,John Shelby assigned to Birmingham Barons from Winston-Salem Dash.
518664.0,2009,2009-03-28,Released,Lexington Legends released SS Cat Everett.
488954.0,2009,2009-03-29,Released,Lexington Legends released C Julian Henson.
502831.0,2009,2009-03-29,Declared Free Agency,LHP Anthony Bello elected free agency.
502160.0,2009,2009-03-29,Declared Free Agency,RHP Colt Adams elected free agency.
467042.0,2009,2009-03-29,Released,GCL Phillies released RHP Cristobal Mata.
525428.0,2009,2009-03-29,Released,Lexington Legends released RHP Mike Koons.
502132.0,2009,2009-03-29,Released,Lexington Legends released LHP Tom Vessella.
493571.0,2009,2009-03-29,Released,Lexington Legends released RHP Brett Robinson.
450747.0,2009,2009-03-29,Released,Williamsport Crosscutters released C Scott Thomas.
500753.0,2009,2009-03-29,Released,VSL Phillies released RHP Berman Espinoza.
445922.0,2009,2009-03-29,Signed as Free Agent,Lancaster JetHawks signed free agent Marcos Cabral.
457561.0,2009,2009-03-30,Assigned,Derek Rodriguez assigned to Birmingham Barons from Charlotte Knights.
458553.0,2009,2009-03-30,Released,Great Falls Voyagers released C Danny Jordan.
448253.0,2009,2009-03-30,Released,Midland RockHounds released RHP Jason Windsor.
449061.0,2009,2009-03-30,Assigned,Edgar Alfonzo assigned to Brooklyn Cyclones.
425827.0,2009,2009-03-30,Status Change,Detroit Tigers placed RHP Jeremy Bonderman on the 15-day disabled list.
492818.0,2009,2009-03-30,Assigned,RHP Leandro Cespedes assigned to Lancaster JetHawks from Lexington Legends.
502751.0,2009,2009-03-31,Status Change,Salem Red Sox placed RHP Josh Papelbon on the 7-day disabled list.
448653.0,2009,2009-03-31,Status Change,Syracuse Chiefs placed C John Poppert on the 7-day disabled list.
519173.0,2009,2009-03-31,Status Change,Potomac Nationals placed C Travis Reagan on the 7-day disabled list.
450248.0,2009,2009-03-31,Status Change,Milver Reyes roster status changed by Lynchburg Hillcats.
502006.0,2009,2009-03-31,Status Change,Wisconsin Timber Rattlers placed RHP R.J. Seidel on the 7-day disabled list.
471132.0,2009,2009-03-31,Status Change,New Britain Rock Cats placed RHP Oswaldo Sosa on the 7-day disabled list.
489346.0,2009,2009-03-31,Status Change,Modesto Nuts placed RHP Josh Sullivan on the 7-day disabled list.
430584.0,2009,2009-03-31,Status Change,Lehigh Valley IronPigs placed 3B Terry Tiffee on the 7-day disabled list.
518474.0,2009,2009-03-31,Status Change,Connecticut Defenders placed 2B Brock Bond on the 7-day disabled list.
462747.0,2009,2009-03-31,Status Change,Bowie Baysox placed RHP Gerardo Casadiego on the 7-day disabled list.
434898.0,2009,2009-03-31,Status Change,Chattanooga Lookouts placed RHP Tim Corcoran on the 7-day disabled list.
459007.0,2009,2009-03-31,Status Change,Carolina Mudcats placed C Korey Feiner on the 7-day disabled list.
501905.0,2009,2009-03-31,Status Change,Inland Empire 66ers placed 2B Justin Fuller on the 7-day disabled list.
468393.0,2009,2009-03-31,Status Change,Adolfo Gonzalez roster status changed by Chattanooga Lookouts.
458702.0,2009,2009-03-31,Status Change,Stockton Ports placed LHP Derrick Gordon on the 7-day disabled list.
502236.0,2009,2009-03-31,Status Change,Mike Grace roster status changed by Kannapolis Intimidators.
488917.0,2009,2009-03-31,Status Change,Connecticut Defenders placed OF Tyler Graham on the 7-day disabled list.
424366.0,2009,2009-03-31,Status Change,"Albuquerque Isotopes placed LF John-Ford Griffin on the 7-day disabled list retroactive to February 11, 2009."
451202.0,2009,2009-03-31,Status Change,High Desert Mavericks placed RHP Aaron Jensen on the 7-day disabled list.
503353.0,2009,2009-03-31,Status Change,Connecticut Defenders placed C Tyler LaTorre on the 7-day disabled list.
489115.0,2009,2009-03-31,Status Change,Inland Empire 66ers placed C Jessie Mier on the 7-day disabled list.
457722.0,2009,2009-03-31,Status Change,Kane County Cougars placed C Petey Paramore on the 7-day disabled list.
450285.0,2009,2009-03-31,Status Change,West Tenn Diamond Jaxx placed 3B Ronnie Prettyman on the 7-day disabled list.
521234.0,2009,2009-03-31,Status Change,Juan Richardson roster status changed by Beloit Snappers.
425852.0,2009,2009-03-31,Status Change,Mike Rose roster status changed by Albuquerque Isotopes.
232994.0,2009,2009-03-31,Status Change,Albuquerque Isotopes placed RHP Scott Strickland on the 7-day disabled list.
456438.0,2009,2009-03-31,Status Change,Chattanooga Lookouts placed LF James Tomlin on the 7-day disabled list.
444373.0,2009,2009-03-31,Status Change,Inland Empire 66ers placed 2B Johnny Washington on the 7-day disabled list.
453220.0,2009,2009-03-31,Status Change,LHP Charles Benoit roster status changed by West Virginia Power.
519109.0,2009,2009-03-31,Released,Wisconsin Timber Rattlers released LHP Curtis Pasma.
501861.0,2009,2009-03-31,Status Change,Beloit Snappers activated RHP Thomas Wright.
448289.0,2009,2009-03-31,Assigned,Rafael Gonzalez assigned to Billings Mustangs.
465757.0,2009,2009-03-31,Assigned,LHP Anillins Martinez assigned to Cleveland Indians.
499382.0,2009,2009-03-31,Status Change,Manny Ayala roster status changed by Reading Phillies.
453221.0,2009,2009-03-31,Status Change,New Hampshire Fisher Cats placed RHP Randy Boone on the 7-day disabled list.
490633.0,2009,2009-03-31,Status Change,Mississippi Braves placed 1B Greg Creek on the 7-day disabled list.
453163.0,2009,2009-03-31,Status Change,Dustin Evans roster status changed by Mississippi Braves.
468539.0,2009,2009-03-31,Status Change,Edgar Garcia roster status changed by Reading Phillies.
501863.0,2009,2009-03-31,Status Change,Mississippi Braves placed LHP Kevin Gunderson on the 7-day disabled list.
452646.0,2009,2009-03-31,Status Change,New Hampshire Fisher Cats placed OF Cody Haerther on the 7-day disabled list.
430608.0,2009,2009-03-31,Status Change,Rochester Red Wings placed RHP Ben Hendrickson on the 7-day disabled list.
460347.0,2009,2009-03-31,Status Change,Moises Hernandez roster status changed by Mississippi Braves.
457718.0,2009,2009-03-31,Status Change,Beloit Snappers placed SS Paul Kelly on the 7-day disabled list.
474265.0,2009,2009-03-31,Status Change,Beloit Snappers placed RHP Brian Kirwan on the 7-day disabled list.
489054.0,2009,2009-03-31,Status Change,Beloit Snappers placed RHP Curtis Leavitt on the 7-day disabled list.
445074.0,2009,2009-03-31,Status Change,Jason Mackintosh roster status changed by Reading Phillies.
543494.0,2009,2009-03-31,Status Change,Beloit Snappers placed LHP Blake Martin on the 7-day disabled list.
448171.0,2009,2009-03-31,Status Change,Ernesto Mejia roster status changed by Mississippi Braves.
449156.0,2009,2009-03-31,Status Change,Jon Mark Owings roster status changed by Mississippi Braves.
476965.0,2009,2009-03-31,Status Change,Beloit Snappers placed LHP Michael Tarsi on the 7-day disabled list.
458711.0,2009,2009-03-31,Status Change,Beloit Snappers placed SS Drew Thompson on the 7-day disabled list.
116414.0,2009,2009-03-31,Status Change,Jason Isringhausen roster status changed by Tampa Bay Rays.
501857.0,2009,2009-03-31,Status Change,Inland Empire 66ers placed OF Bridger Hunt on the 7-day disabled list.
451506.0,2009,2009-03-31,Status Change,Portland Sea Dogs placed SS Zach Borowiak on the 7-day disabled list.
518482.0,2009,2009-03-31,Status Change,Tulsa Drillers placed C Johnny Bowden on the 7-day disabled list.
456543.0,2009,2009-03-31,Status Change,Salem Red Sox placed 3B Zak Farkes on the 7-day disabled list.
457660.0,2009,2009-03-31,Status Change,Clinton LumberKings placed RHP Nolan Gallagher on the 7-day disabled list.
502097.0,2009,2009-03-31,Status Change,Jeff Gerbe roster status changed by Lakeland Flying Tigers.
467143.0,2009,2009-03-31,Status Change,Modesto Nuts placed SS Hector Gomez on the 7-day disabled list.
450692.0,2009,2009-03-31,Status Change,Modesto Nuts placed RHP Chris Malone on the 7-day disabled list.
455949.0,2009,2009-03-31,Status Change,Lehigh Valley IronPigs placed RHP Scott Mathieson on the 7-day disabled list.
434680.0,2009,2009-03-31,Status Change,Toledo Mud Hens placed LHP Macay McBride on the 7-day disabled list.
537953.0,2009,2009-03-31,Status Change,Salem Red Sox placed OF Daniel Nava on the 7-day disabled list.
543136.0,2009,2009-03-31,Assigned,Cody Eppley assigned to Spokane Indians from Hickory Crawdads.
474010.0,2009,2009-03-31,Released,Helena Brewers released SS Miguel Vasquez.
518415.0,2009,2009-03-31,Released,Helena Brewers released RHP Adam Arnold.
440803.0,2009,2009-03-31,Assigned,Javier Colina assigned to Birmingham Barons from Charlotte Knights.
519290.0,2009,2009-03-31,Released,Jupiter Hammerheads released Jameson Smith.
449170.0,2009,2009-03-31,Signed as Free Agent,Myrtle Beach Pelicans signed free agent RHP Erik Cordier.
461310.0,2009,2009-03-31,Released,Gwinnett Braves released RHP Brad Nelson.
519290.0,2009,2009-03-31,Released,Jupiter Hammerheads released Jameson Smith.
694122.0,2009,2009-03-31,Signed as Free Agent,Pittsburgh Pirates signed free agent RHP Luis Martinez to a minor league contract.
506827.0,2009,2009-03-31,Released,West Virginia Power released RHP Serguey Linares.
607623.0,2009,2009-03-31,Assigned,2B Derek Luciano assigned to Manatee C.C. Lancers.
502555.0,2009,2009-03-31,Released,Hudson Valley Renegades released 2B Michael Ross.
455700.0,2009,2009-03-31,Assigned,Blake Ochoa assigned to AZL Mariners.
521009.0,2009,2009-03-31,Signed as Free Agent,Aberdeen IronBirds signed free agent Zach Booker.
496825.0,2009,2009-03-31,Signed as Free Agent,West Virginia Power signed free agent RHP Eduardo Pena.
519284.0,2009,2009-03-31,Signed as Free Agent,AZL Cubs signed free agent Chris Siegfried.
465629.0,2009,2009-03-31,Status Change,RHP Edward Mujica roster status changed by Cleveland Indians.
543303.0,2009,2009-04-01,Released,Batavia Muckdogs released RHP Joshua Hester.
150469.0,2009,2009-04-01,Status Change,"Kansas City Royals placed LHP John Bale on the 15-day disabled list retroactive to March 27, 2009."
471843.0,2009,2009-04-01,Status Change,Saraperos de Saltillo placed SS Carlos Eduardo Gonzalez on the 7-day disabled list.
462945.0,2009,2009-04-01,Status Change,"Seattle Mariners placed LHP Cesar Jimenez on the 15-day disabled list retroactive to March 29, 2009."
450747.0,2009,2009-04-01,Signed as Free Agent,Ogden Raptors signed free agent Scott Thomas.
488927.0,2009,2009-04-01,Assigned,Danny Gutierrez assigned to Royals Extended Spring Training from Burlington Bees.
116414.0,2009,2009-04-01,Status Change,Tampa Bay Rays placed RHP Jason Isringhausen on the 15-day disabled list.
477442.0,2009,2009-04-01,Status Change,Broncos de Reynosa placed LHP Jose Luis Garcia on the 7-day disabled list.
477385.0,2009,2009-04-01,Signed as Free Agent,Petroleros de Minatitlan signed free agent OF Efrain Barragan.
472143.0,2009,2009-04-01,Signed as Free Agent,Saraperos de Saltillo signed free agent RHP Julio Parra.
470279.0,2009,2009-04-01,Signed as Free Agent,Olmecas de Tabasco signed free agent RHP Yoel Hernandez.
544020.0,2009,2009-04-01,Released,Boise Hawks released RHP Tommy Mejia.
543605.0,2009,2009-04-01,Released,Boise Hawks released RHP Bubba O'Donnell.
124693.0,2009,2009-04-01,Status Change,Washington Nationals placed 1B Dmitri Young on the 15-day disabled list.
424325.0,2009,2009-04-01,Status Change,Atlanta Braves placed C David Ross on the 15-day disabled list.
430606.0,2009,2009-04-01,Status Change,San Diego Padres placed RHP Mike Adams on the 15-day disabled list.
450312.0,2009,2009-04-01,Status Change,San Diego Padres placed RHP Mark Worrell on the 15-day disabled list.
453223.0,2009,2009-04-01,Released,Frederick Keys released LF David Cash.
448655.0,2009,2009-04-01,Released,Everett AquaSox released Brandon Pullen.
120416.0,2009,2009-04-01,Released,Colorado Springs Sky Sox released 3B Tomas Perez.
451546.0,2009,2009-04-01,Released,Durham Bulls released Julio DePaula.
447831.0,2009,2009-04-01,Assigned,David Quinowski assigned to AZL Giants.
491653.0,2009,2009-04-01,Released,DSL Blue Jays released RHP Jose Jimenez.
116414.0,2009,2009-04-01,Selected,Tampa Bay Rays selected the contract of Jason Isringhausen from Durham Bulls.
465615.0,2009,2009-04-01,Assigned,RHP Ching-Lung Lo assigned to Modesto Nuts from Tulsa Drillers.
543303.0,2009,2009-04-01,Released,Batavia Muckdogs released RHP Joshua Hester.
150469.0,2009,2009-04-01,Status Change,"Kansas City Royals placed LHP John Bale on the 15-day disabled list retroactive to March 27, 2009."
471843.0,2009,2009-04-01,Status Change,Saraperos de Saltillo placed SS Carlos Eduardo Gonzalez on the 7-day disabled list.
462945.0,2009,2009-04-01,Status Change,"Seattle Mariners placed LHP Cesar Jimenez on the 15-day disabled list retroactive to March 29, 2009."
450747.0,2009,2009-04-01,Signed as Free Agent,Ogden Raptors signed free agent Scott Thomas.
488927.0,2009,2009-04-01,Assigned,Danny Gutierrez assigned to Royals Extended Spring Training from Burlington Bees.
116414.0,2009,2009-04-01,Status Change,Tampa Bay Rays placed RHP Jason Isringhausen on the 15-day disabled list.
477442.0,2009,2009-04-01,Status Change,Broncos de Reynosa placed LHP Jose Luis Garcia on the 7-day disabled list.
477385.0,2009,2009-04-01,Signed as Free Agent,Petroleros de Minatitlan signed free agent OF Efrain Barragan.
472143.0,2009,2009-04-01,Signed as Free Agent,Saraperos de Saltillo signed free agent RHP Julio Parra.
470279.0,2009,2009-04-01,Signed as Free Agent,Olmecas de Tabasco signed free agent RHP Yoel Hernandez.
544020.0,2009,2009-04-01,Released,Boise Hawks released RHP Tommy Mejia.
543605.0,2009,2009-04-01,Released,Boise Hawks released RHP Bubba O'Donnell.
124693.0,2009,2009-04-01,Status Change,Washington Nationals placed 1B Dmitri Young on the 15-day disabled list.
424325.0,2009,2009-04-01,Status Change,Atlanta Braves placed C David Ross on the 15-day disabled list.
430606.0,2009,2009-04-01,Status Change,San Diego Padres placed RHP Mike Adams on the 15-day disabled list.
450312.0,2009,2009-04-01,Status Change,San Diego Padres placed RHP Mark Worrell on the 15-day disabled list.
453223.0,2009,2009-04-01,Released,Frederick Keys released LF David Cash.
448655.0,2009,2009-04-01,Released,Everett AquaSox released Brandon Pullen.
120416.0,2009,2009-04-01,Released,Colorado Springs Sky Sox released 3B Tomas Perez.
451546.0,2009,2009-04-01,Released,Durham Bulls released Julio DePaula.
447831.0,2009,2009-04-01,Assigned,David Quinowski assigned to AZL Giants.
491653.0,2009,2009-04-01,Released,DSL Blue Jays released RHP Jose Jimenez.
116414.0,2009,2009-04-01,Selected,Tampa Bay Rays selected the contract of Jason Isringhausen from Durham Bulls.
465615.0,2009,2009-04-01,Assigned,RHP Ching-Lung Lo assigned to Modesto Nuts from Tulsa Drillers.
518623.0,2009,2009-04-02,Assigned,1B Phil Disher assigned to Lexington Legends from Tri-City ValleyCats.
467138.0,2009,2009-04-02,Signed as Free Agent,Rome Braves signed free agent LF Jahdiel Santamaria.
463677.0,2009,2009-04-02,Assigned,Ronald Ramirez assigned to Lexington Legends from Tri-City ValleyCats.
542896.0,2009,2009-04-02,Assigned,CF Jay Austin assigned to Lexington Legends from Greeneville Astros.
488970.0,2009,2009-04-02,Assigned,1B Kody Hinze assigned to Lexington Legends from Greeneville Astros.
492815.0,2009,2009-04-02,Assigned,Ebert Rosario assigned to Lexington Legends from Greeneville Astros.
425818.0,2009,2009-04-02,Status Change,Minnesota Twins placed RHP Boof Bonser on the 15-day disabled list.
500763.0,2009,2009-04-02,Assigned,SS Ricardo Bonfante assigned to Lexington Legends from Greeneville Astros.
502619.0,2009,2009-04-02,Assigned,2B Albert Cartwright assigned to Lexington Legends from Greeneville Astros.
518757.0,2009,2009-04-02,Released,Lowell Spinners released RHP Alex Hale.
469809.0,2009,2009-04-02,Released,Lowell Spinners released C Rafael Gil.
510613.0,2009,2009-04-02,Signed as Free Agent,Saraperos de Saltillo signed free agent 3B Carlos Alvarez.
114849.0,2009,2009-04-02,Status Change,Atlanta Braves placed LHP Tom Glavine on the 15-day disabled list.
136300.0,2009,2009-04-02,Status Change,Northwest Arkansas Naturals placed C Vance Wilson on the 7-day disabled list.
477597.0,2009,2009-04-02,Status Change,Saraperos de Saltillo placed 3B Jorge Luis Valle on the 7-day disabled list.
408045.0,2009,2009-04-02,Status Change,Minnesota Twins placed C Joe Mauer on the 15-day disabled list.
430597.0,2009,2009-04-02,Status Change,"Pittsburgh Pirates placed LHP Phil Dumatrait on the 15-day disabled list retroactive to March 27, 2009."
543126.0,2009,2009-04-02,Assigned,LHP Brad Dydalewicz assigned to Lexington Legends from Greeneville Astros.
518741.0,2009,2009-04-02,Assigned,Kyle Greenwalt assigned to Lexington Legends from Tri-City ValleyCats.
455376.0,2009,2009-04-02,Assigned,Arcenio Leon assigned to Lexington Legends from Greeneville Astros.
543475.0,2009,2009-04-02,Assigned,Jordan Lyles assigned to Lexington Legends from Tri-City ValleyCats.
543540.0,2009,2009-04-02,Assigned,Daniel Meszaros assigned to Lexington Legends from Tri-City ValleyCats.
543758.0,2009,2009-04-02,Assigned,Ross Seaton assigned to Lexington Legends from Greeneville Astros.
501205.0,2009,2009-04-02,Assigned,RHP Jose Trinidad assigned to Lexington Legends from Greeneville Astros.
545117.0,2009,2009-04-02,Assigned,Pat Urckfitz assigned to Lexington Legends from Greeneville Astros.
492821.0,2009,2009-04-02,Assigned,Henry Villar assigned to Lexington Legends from Greeneville Astros.
519392.0,2009,2009-04-02,Assigned,Brian Wabick assigned to Lexington Legends from Tri-City ValleyCats.
500768.0,2009,2009-04-02,Assigned,Federico Hernandez assigned to Lexington Legends from Greeneville Astros.
448656.0,2009,2009-04-02,Trade,Portland Beavers traded RHP Chad Reineke to Sacramento River Cats.
435044.0,2009,2009-04-02,Status Change,"Minnesota Twins placed RHP Scott Baker on the 15-day disabled list retroactive to March 28, 2009."
453152.0,2009,2009-04-02,Status Change,Brooklyn Cyclones activated C Jordan Abruzzo.
518891.0,2009,2009-04-02,Released,Aberdeen IronBirds released RHP Anthony Kirbis.
449156.0,2009,2009-04-03,Assigned,Jon Mark Owings assigned to GCL Braves from Myrtle Beach Pelicans.
453152.0,2009,2009-04-03,Status Change,St. Lucie Mets placed DH Jordan Abruzzo on the 7-day injured list.
518803.0,2009,2009-04-03,Released,Charlotte Stone Crabs released Austin Hinkle.
502058.0,2009,2009-04-03,Released,GCL Twins released 1B Andres Diaz.
488739.0,2009,2009-04-03,Released,GCL Twins released SS Javier Brown.
459003.0,2009,2009-04-03,Released,Buffalo Bisons released LHP Eddie Camacho.
494686.0,2009,2009-04-03,Assigned,Fernando Martinez assigned to Buffalo Bisons from Binghamton Mets.
518596.0,2009,2009-04-03,Released,Augusta GreenJackets released 3B Andrew Davis.
450313.0,2009,2009-04-03,Status Change,"Washington Nationals placed RHP Terrell Young on the 15-day disabled list retroactive to March 27, 2009."
400085.0,2009,2009-04-03,Status Change,"Seattle Mariners placed RF Ichiro Suzuki on the 15-day disabled list retroactive to March 31, 2009."
448757.0,2009,2009-04-03,Assigned,Jonathan Malo assigned to Buffalo Bisons from Binghamton Mets.
550492.0,2009,2009-04-03,Signed as Free Agent,Sultanes de Monterrey signed free agent C Luis Juarez.
493464.0,2009,2009-04-03,Released,Staten Island Yankees released RHP Nick Asselin.
445143.0,2009,2009-04-03,Status Change,Leones de Yucatan placed DH Fernando Valenzuela on the 60-day disabled list.
458596.0,2009,2009-04-03,Released,Augusta GreenJackets released LHP Ryan Paul.
477574.0,2009,2009-04-04,Signed as Free Agent,Rojos del Aguila de Veracruz signed free agent RHP Alejandro Sanchez.
541921.0,2009,2009-04-04,Signed as Free Agent,Tigres de Quintana Roo signed free agent RHP Esteban Teran.
455096.0,2009,2009-04-04,Status Change,Dunedin Blue Jays placed RHP Kyle Ginley on the 7-day disabled list.
407792.0,2009,2009-04-04,Status Change,"Florida Marlins placed 2B Alfredo Amezaga on the 15-day disabled list retroactive to March 27, 2009."
457733.0,2009,2009-04-04,Status Change,Oakland Athletics placed RHP Joey Devine on the 60-day disabled list.
456068.0,2009,2009-04-04,Status Change,"Boston Red Sox placed RHP Miguel Gonzalez on the 15-day disabled list retroactive to March 27, 2009."
117276.0,2009,2009-04-04,Status Change,"Boston Red Sox placed CF Mark Kotsay on the 15-day disabled list retroactive to March 27, 2009."
429984.0,2009,2009-04-04,Status Change,"Florida Marlins placed RHP Scott Proctor on the 15-day disabled list retroactive to March 27, 2009."
122477.0,2009,2009-04-04,Status Change,"Boston Red Sox placed RHP John Smoltz on the 15-day disabled list retroactive to March 27, 2009."
457508.0,2009,2009-04-04,Status Change,"Boston Red Sox placed CF Jonathan Van Every on the 15-day disabled list retroactive to March 27, 2009."
462995.0,2009,2009-04-04,Status Change,"Florida Marlins placed RHP Rick van den Hurk on the 15-day disabled list retroactive to March 29, 2009."
446594.0,2009,2009-04-04,Released,Las Vegas 51s released RHP Brandon Tuten.
110840.0,2009,2009-04-04,Released,Colorado Springs Sky Sox released 3B Mark Bellhorn.
456699.0,2009,2009-04-04,Signed as Free Agent,Birmingham Barons signed free agent LHP Kyle Aselton.
430665.0,2009,2009-04-04,Assigned,RHP Brandon Medders assigned to San Francisco Giants.
