mlbam_id,season,date,type_desc,description
679805.0,2018,2018-03-01,Assigned,LHP Austin Perrin assigned to Louisiana-Lafayette Ragin' Cajuns.
663637.0,2018,2018-03-01,Assigned,RHP Nick Lee assigned to Louisiana-Lafayette Ragin' Cajuns.
679794.0,2018,2018-03-01,Assigned,OF Zach LaFleur assigned to Louisiana-Lafayette Ragin' Cajuns.
663650.0,2018,2018-03-01,Assigned,3B O'Neal Lochridge assigned to Louisiana-Lafayette Ragin' Cajuns.
663455.0,2018,2018-03-01,Assigned,LHP Konnor Pilkington assigned to Mississippi State Bulldogs.
663679.0,2018,2018-03-01,Assigned,LHP Trysten Barlow assigned to Mississippi State Bulldogs.
465526.0,2018,2018-03-01,Trade,Generales de Durango traded C Jesus Alberto Vega to Piratas de Campeche for C Jesus Navarro.
669652.0,2018,2018-03-01,Assigned,RHP Haden Erbe assigned to Louisiana-Lafayette Ragin' Cajuns.
663644.0,2018,2018-03-01,Assigned,LHP Kale Breaux assigned to Mississippi State Bulldogs.
485567.0,2018,2018-03-01,Assigned,Toronto Blue Jays invited non-roster LF Ezequiel Carrera to spring training.
641585.0,2018,2018-03-01,Assigned,RHP J.P. France assigned to Mississippi State Bulldogs.
663825.0,2018,2018-03-01,Assigned,LHP Dalton Horton assigned to Louisiana-Lafayette Ragin' Cajuns.
660731.0,2018,2018-03-01,Assigned,SS Anderson Tejeda assigned to Texas Rangers.
679830.0,2018,2018-03-01,Assigned,C Marshall Gilbert assigned to Mississippi State Bulldogs.
679826.0,2018,2018-03-01,Assigned,C James Basham assigned to Mississippi State Bulldogs.
621383.0,2018,2018-03-01,Assigned,LHP Tanner Banks assigned to Chicago White Sox.
607225.0,2018,2018-03-01,Assigned,RHP Jordan Foley assigned to New York Yankees.
595892.0,2018,2018-03-01,Assigned,RHP Sam Bragg assigned to Oakland Athletics.
621324.0,2018,2018-03-01,Assigned,RF Preston Beck assigned to Texas Rangers.
656643.0,2018,2018-03-01,Assigned,C Zacrey Law assigned to Tampa Bay Rays.
679827.0,2018,2018-03-01,Assigned,RHP Cole Marsh assigned to Mississippi State Bulldogs.
679809.0,2018,2018-03-01,Assigned,RHP Brett Williams assigned to Louisiana-Lafayette Ragin' Cajuns.
679828.0,2018,2018-03-01,Assigned,OF Hunter Vansau assigned to Mississippi State Bulldogs.
669681.0,2018,2018-03-01,Assigned,RHP Denver McQuary assigned to Mississippi State Bulldogs.
666598.0,2018,2018-03-01,Assigned,OF Jose Bermudez assigned to Atlanta Braves.
641814.0,2018,2018-03-01,Assigned,LHP Michael Mader assigned to Atlanta Braves.
642307.0,2018,2018-03-01,Assigned,C Yoel Gonzalez assigned to Pittsburgh Pirates.
641938.0,2018,2018-03-01,Assigned,C Arden Pabst assigned to Pittsburgh Pirates.
674140.0,2018,2018-03-01,Assigned,OF Brennan Breaux assigned to Louisiana-Lafayette Ragin' Cajuns.
679793.0,2018,2018-03-01,Assigned,LHP Colten Schmidt assigned to Louisiana-Lafayette Ragin' Cajuns.
670090.0,2018,2018-03-01,Assigned,RHP Wyatt Mills assigned to Seattle Mariners.
679801.0,2018,2018-03-01,Assigned,LHP Brock Batty assigned to Louisiana-Lafayette Ragin' Cajuns.
667669.0,2018,2018-03-01,Assigned,RHP Keegan James assigned to Mississippi State Bulldogs.
543809.0,2018,2018-03-01,Assigned,RHP Zeke Spruill assigned to Texas Rangers.
679798.0,2018,2018-03-01,Assigned,OF Tremaine Spears assigned to Louisiana-Lafayette Ragin' Cajuns.
676463.0,2018,2018-03-01,Assigned,SS Hayden Cantrelle assigned to Louisiana-Lafayette Ragin' Cajuns.
681624.0,2018,2018-03-01,Signed as Free Agent,Los Angeles Dodgers signed free agent OF Andy Pages to a minor league contract.
656754.0,2018,2018-03-01,Assigned,C Handsome Monica assigned to Louisiana-Lafayette Ragin' Cajuns.
667531.0,2018,2018-03-01,Assigned,RHP Dylan Moore assigned to Louisiana-Lafayette Ragin' Cajuns.
679815.0,2018,2018-03-01,Assigned,C Blake Faecher assigned to Louisiana-Lafayette Ragin' Cajuns.
663478.0,2018,2018-03-01,Assigned,3B Brendon Davis assigned to Texas Rangers.
679844.0,2018,2018-03-01,Signed as Free Agent,New York Mets signed free agent RHP Adrian Aybar to a minor league contract.
471174.0,2018,2018-03-01,Assigned,RHP Luis Vasquez assigned to Kansas City Royals.
464433.0,2018,2018-03-01,Loan,DH Juan Francisco loaned to Tecolotes de los Dos Laredos from Algodoneros Union Laguna.
668933.0,2018,2018-03-01,Assigned,RHP Graham Ashcraft assigned to Mississippi State Bulldogs.
679822.0,2018,2018-03-01,Assigned,2B Justin Foscue assigned to Mississippi State Bulldogs.
667427.0,2018,2018-03-01,Assigned,RHP Zach Jackson assigned to Toronto Blue Jays.
669327.0,2018,2018-03-01,Assigned,OF Tanner Allen assigned to Mississippi State Bulldogs.
679832.0,2018,2018-03-01,Assigned,RHP Spencer Price assigned to Mississippi State Bulldogs.
667679.0,2018,2018-03-01,Assigned,RHP Jacob Billingsley assigned to Mississippi State Bulldogs.
656449.0,2018,2018-03-01,Assigned,3B Jake Gatewood assigned to Milwaukee Brewers.
679810.0,2018,2018-03-01,Assigned,LHP Grant Cox assigned to Louisiana-Lafayette Ragin' Cajuns.
679804.0,2018,2018-03-01,Assigned,OF Daniel Lahare assigned to Louisiana-Lafayette Ragin' Cajuns.
660639.0,2018,2018-03-01,Assigned,CF Pedro Gonzalez assigned to Texas Rangers.
643558.0,2018,2018-03-01,Assigned,1B Tyler Stover assigned to Louisiana-Lafayette Ragin' Cajuns.
681597.0,2018,2018-03-01,Signed as Free Agent,Los Angeles Dodgers signed free agent RHP Michael Martinez to a minor league contract.
641870.0,2018,2018-03-01,Assigned,3B Trey Michalczewski assigned to Chicago White Sox.
502223.0,2018,2018-03-01,Loan,RF Jon Del Campo loaned to Generales de Durango from Pericos de Puebla.
622738.0,2018,2018-03-01,Assigned,CF Tito Polo assigned to Chicago White Sox.
679802.0,2018,2018-03-01,Assigned,OF Marco Ramos assigned to Louisiana-Lafayette Ragin' Cajuns.
667666.0,2018,2018-03-01,Assigned,SS Luke Alexander assigned to Mississippi State Bulldogs.
623457.0,2018,2018-03-01,Assigned,1B Matt Rose assigned to Chicago White Sox.
517628.0,2018,2018-03-01,Trade,Generales de Durango traded C Jesus Alberto Vega to Piratas de Campeche for C Jesus Navarro.
622053.0,2018,2018-03-01,Assigned,LF Jameson Fisher assigned to Chicago White Sox.
641779.0,2018,2018-03-01,Assigned,3B Charles Leblanc assigned to Texas Rangers.
656478.0,2018,2018-03-01,Assigned,RHP Cole Gordon assigned to Mississippi State Bulldogs.
666211.0,2018,2018-03-01,Assigned,OF Taylor Trammell assigned to Cincinnati Reds.
668698.0,2018,2018-03-01,Assigned,RF Todd Lott assigned to Louisiana-Lafayette Ragin' Cajuns.
679795.0,2018,2018-03-01,Assigned,LHP Alex Hannie assigned to Louisiana-Lafayette Ragin' Cajuns.
621505.0,2018,2018-03-01,Assigned,C Chuck Moorman assigned to Texas Rangers.
657444.0,2018,2018-03-01,Assigned,CF Bo Way assigned to Los Angeles Angels.
543056.0,2018,2018-03-01,Number Change,Danny Coulombe changed number to .
679813.0,2018,2018-03-01,Assigned,OF Gavin Bourgeois assigned to Louisiana-Lafayette Ragin' Cajuns.
679797.0,2018,2018-03-01,Assigned,1B Monroe Moll assigned to Louisiana-Lafayette Ragin' Cajuns.
656885.0,2018,2018-03-01,Assigned,LHP James Reeves assigned to New York Yankees.
667663.0,2018,2018-03-01,Assigned,2B Hunter Stovall assigned to Mississippi State Bulldogs.
679824.0,2018,2018-03-01,Assigned,1B Alex Pener assigned to Mississippi State Bulldogs.
679825.0,2018,2018-03-01,Assigned,RHP Zane Stephens assigned to Mississippi State Bulldogs.
667678.0,2018,2018-03-01,Assigned,RHP Blake Smith assigned to Mississippi State Bulldogs.
679831.0,2018,2018-03-01,Assigned,1B Elijah MacNamee assigned to Mississippi State Bulldogs.
663629.0,2018,2018-03-01,Assigned,LHP Ethan Small assigned to Mississippi State Bulldogs.
485567.0,2018,2018-03-01,Outrighted,Toronto Blue Jays sent LF Ezequiel Carrera outright to Buffalo Bisons.
582473.0,2018,2018-03-01,Assigned,2B Sherman Johnson assigned to Los Angeles Angels.
667516.0,2018,2018-03-01,Assigned,SS Hunter Kasuls assigned to Louisiana-Lafayette Ragin' Cajuns.
641485.0,2018,2018-03-02,Signed as Free Agent,Los Angeles Angels signed free agent RHP Cortland Cox to a minor league contract.
642390.0,2018,2018-03-02,Signed as Free Agent,Chicago Cubs signed free agent LHP Hector Garcia to a minor league contract.
543903.0,2018,2018-03-02,Signed as Free Agent,Chicago Cubs signed free agent RHP Allen Webster to a minor league contract.
666198.0,2018,2018-03-02,Assigned,IF Carter Kieboom assigned to Washington Nationals.
606959.0,2018,2018-03-02,Status Change,Cincinnati Reds placed RHP Rookie Davis on the 60-day disabled list. Right hip injury.
642840.0,2018,2018-03-02,Assigned,RHP Joe Harvey assigned to New York Yankees.
669950.0,2018,2018-03-02,Assigned,RF Gene Cone assigned to New York Mets.
678884.0,2018,2018-03-02,Signed as Free Agent,New York Mets signed free agent OF Patricio Diaz to a minor league contract.
670462.0,2018,2018-03-02,Assigned,IF Hunter Owen assigned to Pittsburgh Pirates.
643473.0,2018,2018-03-02,Assigned,1B Matt Oberste assigned to New York Mets.
675656.0,2018,2018-03-02,Assigned,SS Kevin Smith assigned to Toronto Blue Jays.
605179.0,2018,2018-03-02,Assigned,LHP Adam Choplick assigned to Texas Rangers.
664961.0,2018,2018-03-02,Assigned,2B Vinny Siena assigned to New York Mets.
656017.0,2018,2018-03-02,Assigned,RF Jose Miguel Medina assigned to New York Mets.
661420.0,2018,2018-03-02,Signed as Free Agent,Chicago Cubs signed free agent RHP Julio Guante to a minor league contract.
606198.0,2018,2018-03-02,Assigned,LHP Anderson Polanco assigned to Cleveland Indians.
659267.0,2018,2018-03-02,Assigned,RHP Roniel Raudes assigned to Boston Red Sox.
670387.0,2018,2018-03-02,Assigned,LF Nick Sergakis assigned to New York Mets.
592237.0,2018,2018-03-02,Assigned,IF Cito Culver assigned to Miami Marlins.
679866.0,2018,2018-03-02,Signed as Free Agent,Toronto Blue Jays signed free agent C Jesus Hernandez to a minor league contract.
641576.0,2018,2018-03-02,Assigned,LHP Bernardo Flores assigned to Chicago White Sox.
581532.0,2018,2018-03-02,Assigned,LF Jayce Boyd assigned to New York Mets.
607951.0,2018,2018-03-02,Claimed Off Waivers,Cincinnati Reds claimed LHP Jairo Labourt off waivers from Detroit Tigers.
571712.0,2018,2018-03-02,Assigned,C Jeff Glenn assigned to New York Mets.
452252.0,2018,2018-03-02,Signed as Free Agent,New York Yankees signed free agent 1B Adam Lind to a minor league contract and invited him to spring training.
607025.0,2018,2018-03-02,Signed as Free Agent,Toronto Blue Jays signed free agent RHP Devin Malone to a minor league contract.
656388.0,2018,2018-03-02,Assigned,3B Joe Dunand assigned to Miami Marlins.
656892.0,2018,2018-03-02,Signed as Free Agent,Seattle Mariners signed free agent RHP John Richy to a minor league contract.
457477.0,2018,2018-03-02,Assigned,OF Alejandro De Aza assigned to Washington Nationals.
664083.0,2018,2018-03-02,Assigned,C Ryan Hissey assigned to Toronto Blue Jays.
622561.0,2018,2018-03-02,Assigned,IF Jhoan Urena assigned to New York Mets.
663545.0,2018,2018-03-02,Assigned,CF Reggie Pruitt assigned to Toronto Blue Jays.
657051.0,2018,2018-03-03,Assigned,LF Nick Torres assigned to San Diego Padres.
641780.0,2018,2018-03-03,Assigned,RHP David Ledbetter assigned to Texas Rangers.
679883.0,2018,2018-03-03,Signed as Free Agent,Kansas City Royals signed free agent RHP Luinder Avila to a minor league contract.
668941.0,2018,2018-03-03,Assigned,LHP JoJo Romero assigned to Philadelphia Phillies.
460576.0,2018,2018-03-03,Signed as Free Agent,Tampa Bay Rays signed free agent RF Carlos Gomez.
673988.0,2018,2018-03-03,Assigned,CF Richard Cunningham assigned to Baylor Bears.
673987.0,2018,2018-03-03,Assigned,OF T.J. Raguse assigned to Baylor Bears.
676085.0,2018,2018-03-03,Assigned,C Colby Fitch assigned to Philadelphia Phillies.
679848.0,2018,2018-03-03,Assigned,SS Billy Mote assigned to Baylor Bears.
656241.0,2018,2018-03-03,Assigned,RHP Colby Blueberg assigned to San Diego Padres.
664866.0,2018,2018-03-03,Assigned,C Austin Bossart assigned to Philadelphia Phillies.
606939.0,2018,2018-03-03,Assigned,LHP Aaron Brown assigned to Philadelphia Phillies.
669363.0,2018,2018-03-03,Assigned,3B Jacob Gonzalez assigned to San Francisco Giants.
669737.0,2018,2018-03-03,Assigned,C Henri Lartigue assigned to Philadelphia Phillies.
679849.0,2018,2018-03-03,Assigned,RHP Jacob Ashkinos assigned to Baylor Bears.
669655.0,2018,2018-03-03,Assigned,RHP Matt Frawley assigned to New York Yankees.
679847.0,2018,2018-03-03,Assigned,C Jacob Wyeth assigned to Baylor Bears.
673979.0,2018,2018-03-03,Assigned,RHP Drew Robertson assigned to Baylor Bears.
572114.0,2018,2018-03-03,Designated for Assignment,Tampa Bay Rays designated 3B Ryan Schimpf for assignment.
673990.0,2018,2018-03-03,Assigned,C Andy Thomas assigned to Baylor Bears.
669106.0,2018,2018-03-03,Assigned,2B Chris Baker assigned to San Diego Padres.
660758.0,2018,2018-03-03,Assigned,OF Sandro Fabian assigned to San Francisco Giants.
673991.0,2018,2018-03-03,Assigned,SS Tucker Cascadden assigned to Baylor Bears.
679853.0,2018,2018-03-03,Assigned,LHP Tyler Thomas assigned to Baylor Bears.
673989.0,2018,2018-03-03,Assigned,RHP Jimmy Winston assigned to Baylor Bears.
673980.0,2018,2018-03-03,Assigned,2B Tucker Johnson assigned to Baylor Bears.
666160.0,2018,2018-03-03,Assigned,CF Mickey Moniak assigned to Philadelphia Phillies.
656431.0,2018,2018-03-03,Assigned,3B Ti'Quan Forbes assigned to Chicago White Sox.
673998.0,2018,2018-03-03,Assigned,RHP Troy Montemayor assigned to Baylor Bears.
674001.0,2018,2018-03-03,Assigned,RHP Luke Boyd assigned to Baylor Bears.
663913.0,2018,2018-03-03,Assigned,RHP Collin Garrett assigned to Baylor Bears.
673993.0,2018,2018-03-03,Assigned,RHP Daniel Caruso assigned to Baylor Bears.
519344.0,2018,2018-03-03,Signed as Free Agent,Toronto Blue Jays signed free agent RHP Nick Tepesch to a minor league contract.
519344.0,2018,2018-03-03,Assigned,RHP Nick Tepesch assigned to Buffalo Bisons.
663897.0,2018,2018-03-03,Status Change,3B Luke Williams roster status changed by Philadelphia Phillies.
663540.0,2018,2018-03-03,Assigned,RHP Kyle Hill assigned to Baylor Bears.
674003.0,2018,2018-03-03,Assigned,LHP Cody Bradford assigned to Baylor Bears.
664155.0,2018,2018-03-03,Assigned,RHP Nate Griep assigned to Milwaukee Brewers.
641582.0,2018,2018-03-03,Assigned,RHP Matt Foster assigned to Chicago White Sox.
502143.0,2018,2018-03-03,Signed as Free Agent,Baltimore Orioles signed free agent 1B Danny Valencia to a minor league contract and invited him to spring training.
595296.0,2018,2018-03-03,Optioned,Baltimore Orioles optioned LHP Chris Lee to Norfolk Tides.
673999.0,2018,2018-03-03,Assigned,OF Ryan Bertelsman assigned to Baylor Bears.
664855.0,2018,2018-03-03,Assigned,CF Ronnie Jebavy assigned to San Francisco Giants.
452252.0,2018,2018-03-03,Assigned,1B Adam Lind assigned to Scranton/Wilkes-Barre RailRiders.
665322.0,2018,2018-03-03,Signed as Free Agent,Chicago Cubs signed free agent RHP Anderson Acevedo to a minor league contract.
660644.0,2018,2018-03-03,Assigned,2B Vidal Brujan assigned to Tampa Bay Rays.
670115.0,2018,2018-03-03,Assigned,SS Brandon Van Horn assigned to San Francisco Giants.
673982.0,2018,2018-03-03,Assigned,LHP Hunter Seay assigned to Baylor Bears.
674000.0,2018,2018-03-03,Assigned,LHP Ryan Leckich assigned to Baylor Bears.
641462.0,2018,2018-03-03,Assigned,LHP Corbin Clouse assigned to Atlanta Braves.
663692.0,2018,2018-03-03,Assigned,IF Jalen Miller assigned to San Francisco Giants.
673995.0,2018,2018-03-03,Assigned,3B Davis Wendzel assigned to Baylor Bears.
673992.0,2018,2018-03-03,Assigned,RHP Hayden Kettler assigned to Baylor Bears.
641974.0,2018,2018-03-03,Assigned,RHP Alex Phillips assigned to Baylor Bears.
673996.0,2018,2018-03-03,Assigned,RHP Collin Sharp assigned to Baylor Bears.
677021.0,2018,2018-03-03,Assigned,OF Cole Haring assigned to Baylor Bears.
673983.0,2018,2018-03-03,Assigned,2B Josh Bissonette assigned to Baylor Bears.
607729.0,2018,2018-03-03,Assigned,RHP David Sosebee assigned to New York Yankees.
664174.0,2018,2018-03-03,Assigned,1B Dillon Dobson assigned to San Francisco Giants.
671276.0,2018,2018-03-03,Assigned,SS Yasel Antuna assigned to Washington Nationals.
671218.0,2018,2018-03-03,Assigned,OF Heliot Ramos assigned to San Francisco Giants.
669686.0,2018,2018-03-03,Assigned,2B Michael Paez assigned to New York Mets.
476883.0,2018,2018-03-03,Assigned,1B Pedro Alvarez assigned to Norfolk Tides.
669127.0,2018,2018-03-03,Assigned,C Shea Langeliers assigned to Baylor Bears.
502143.0,2018,2018-03-03,Assigned,1B Danny Valencia assigned to Norfolk Tides.
607027.0,2018,2018-03-03,Assigned,SS Emmanuel Marrero assigned to Philadelphia Phillies.
623912.0,2018,2018-03-03,Assigned,RF Harold Ramirez assigned to Toronto Blue Jays.
592874.0,2018,2018-03-03,Assigned,LHP Tom Windle assigned to Philadelphia Phillies.
620453.0,2018,2018-03-03,Assigned,C Deivi Grullon assigned to Philadelphia Phillies.
640453.0,2018,2018-03-03,Assigned,RHP Connor Jones assigned to St. Louis Cardinals.
679850.0,2018,2018-03-03,Assigned,C Kyle Harper assigned to Baylor Bears.
622541.0,2018,2018-03-03,Assigned,SS Malquin Canelo assigned to Philadelphia Phillies.
679852.0,2018,2018-03-03,Assigned,LHP Jesse Garcia assigned to Baylor Bears.
679851.0,2018,2018-03-03,Assigned,1B Chase Wehsener assigned to Baylor Bears.
670422.0,2018,2018-03-03,Assigned,RHP Trevor Bettencourt assigned to Philadelphia Phillies.
664306.0,2018,2018-03-03,Assigned,CF Malvin Matos assigned to Philadelphia Phillies.
671277.0,2018,2018-03-03,Assigned,2B Luis Garcia assigned to Washington Nationals.
673975.0,2018,2018-03-03,Assigned,2B Cole Weaver assigned to Baylor Bears.
679888.0,2018,2018-03-03,Signed as Free Agent,Boston Red Sox signed free agent P Alvaro Leal to a minor league contract.
679846.0,2018,2018-03-03,Assigned,OF Davion Downey assigned to Baylor Bears.
621163.0,2018,2018-03-03,Assigned,RHP Ryan Etsell assigned to Philadelphia Phillies.
673977.0,2018,2018-03-03,Assigned,OF Levi Gilcrease assigned to Baylor Bears.
673984.0,2018,2018-03-03,Assigned,RHP Joe Heineman assigned to Baylor Bears.
641991.0,2018,2018-03-03,Assigned,RF Heath Quinn assigned to San Francisco Giants.
679845.0,2018,2018-03-03,Assigned,SS Nick Loftin assigned to Baylor Bears.
679860.0,2018,2018-03-04,Assigned,RHP Boone Montgomery assigned to Texas-Arlington Mavericks.
679862.0,2018,2018-03-04,Assigned,RHP David Moffat assigned to Texas-Arlington Mavericks.
674312.0,2018,2018-03-04,Assigned,OF Aaron Funk assigned to Texas-Arlington Mavericks.
592570.0,2018,2018-03-04,Optioned,Atlanta Braves optioned RHP Akeel Morris to Gwinnett Stripers.
674313.0,2018,2018-03-04,Assigned,RHP Jordon West assigned to Texas-Arlington Mavericks.
657114.0,2018,2018-03-04,Assigned,LHP Jake Wilcox assigned to Texas-Arlington Mavericks.
679856.0,2018,2018-03-04,Assigned,RHP Tristan Tom assigned to Texas-Arlington Mavericks.
674330.0,2018,2018-03-04,Assigned,SS Zac Cook assigned to Texas-Arlington Mavericks.
674333.0,2018,2018-03-04,Assigned,RHP Daniel James assigned to Texas-Arlington Mavericks.
674315.0,2018,2018-03-04,Assigned,SS Josh Minjarez assigned to Texas-Arlington Mavericks.
461235.0,2018,2018-03-04,Designated for Assignment,Oakland Athletics designated DH Brandon Moss for assignment.
679865.0,2018,2018-03-04,Assigned,LHP Nick Skeffington assigned to Texas-Arlington Mavericks.
675918.0,2018,2018-03-04,Assigned,RF Mason House assigned to San Diego Padres.
674323.0,2018,2018-03-04,Assigned,C Jakob Nunez assigned to Texas-Arlington Mavericks.
674337.0,2018,2018-03-04,Assigned,RHP Parker Schkade assigned to Texas-Arlington Mavericks.
674321.0,2018,2018-03-04,Assigned,RHP Trae Patterson assigned to Texas-Arlington Mavericks.
657560.0,2018,2018-03-04,Assigned,LHP Joey DeNato assigned to Philadelphia Phillies.
668663.0,2018,2018-03-04,Assigned,C Tres Barrera assigned to Washington Nationals.
592422.0,2018,2018-03-04,Optioned,Atlanta Braves optioned RHP Jason Hursh to Gwinnett Stripers.
674318.0,2018,2018-03-04,Assigned,RHP Cody Wernli assigned to Texas-Arlington Mavericks.
674334.0,2018,2018-03-04,Assigned,LHP Brad Vassar assigned to Texas-Arlington Mavericks.
656883.0,2018,2018-03-04,Assigned,C Jakson Reetz assigned to Washington Nationals.
608741.0,2018,2018-03-04,Assigned,RHP Ranfi Casimiro assigned to Philadelphia Phillies.
673985.0,2018,2018-03-04,Assigned,RF Kameron Esthay assigned to Washington Nationals.
679864.0,2018,2018-03-04,Assigned,1B Justin Marino assigned to Texas-Arlington Mavericks.
674336.0,2018,2018-03-04,Assigned,RHP Dylan Schneider assigned to Texas-Arlington Mavericks.
676035.0,2018,2018-03-04,Assigned,OF David Renning assigned to Texas-Arlington Mavericks.
674322.0,2018,2018-03-04,Assigned,LHP Adam Meyer assigned to Texas-Arlington Mavericks.
608380.0,2018,2018-03-04,Assigned,3B Drew Ward assigned to Washington Nationals.
643532.0,2018,2018-03-04,Assigned,RHP Sterling Sharp assigned to Washington Nationals.
643329.0,2018,2018-03-04,Assigned,RHP Brad Goldberg assigned to Chicago White Sox.
667461.0,2018,2018-03-04,Assigned,RHP Jud Kinzy assigned to Texas-Arlington Mavericks.
621054.0,2018,2018-03-04,Assigned,RHP Shane Watson assigned to Philadelphia Phillies.
679863.0,2018,2018-03-04,Assigned,RHP Andrew Gross assigned to Texas-Arlington Mavericks.
674320.0,2018,2018-03-04,Assigned,OF Phillip Childs assigned to Texas-Arlington Mavericks.
607951.0,2018,2018-03-04,Claimed Off Waivers,Oakland Athletics claimed Jairo Labourt off waivers from Cincinnati Reds.
665417.0,2018,2018-03-04,Assigned,LHP Kyle Kubat assigned to Chicago White Sox.
679855.0,2018,2018-03-04,Assigned,RHP Ka'ikepono Anderson assigned to Texas-Arlington Mavericks.
674307.0,2018,2018-03-04,Assigned,SS R.J. Williams assigned to Texas-Arlington Mavericks.
