mlbam_id,season,date,type_desc,description
667653.0,2016,2016-03-01,Assigned,1B Zander Clarke assigned to UCLA Bruins.
663610.0,2016,2016-03-01,Assigned,OF Daniel Amaral assigned to UCLA Bruins.
667654.0,2016,2016-03-01,Assigned,RHP Brian Gadsby assigned to UCLA Bruins.
667655.0,2016,2016-03-01,Assigned,LHP Garrett Barker assigned to UCLA Bruins.
667657.0,2016,2016-03-01,Assigned,RHP Grant Dyer assigned to UCLA Bruins.
667658.0,2016,2016-03-01,Assigned,RHP Moises Ceja assigned to UCLA Bruins.
457574.0,2016,2016-03-01,Assigned,3B Jordan Pacheco assigned to Cincinnati Reds.
430001.0,2016,2016-03-01,Assigned,OF Rickie Weeks assigned to Arizona Diamondbacks.
608355.0,2016,2016-03-01,Assigned,LHP Yuhei Nakaushiro assigned to AZL D-backs.
667640.0,2016,2016-03-01,Assigned,RHP Yordi Rosario assigned to DSL White Sox.
657056.0,2016,2016-03-01,Assigned,C Mitch Trees assigned to Cincinnati Reds.
656642.0,2016,2016-03-01,Assigned,3B Gavin LaValley assigned to Cincinnati Reds.
643302.0,2016,2016-03-01,Assigned,3B Grant Fink assigned to Cleveland Indians.
642736.0,2016,2016-03-01,Assigned,2B Domingo Leyba assigned to Arizona Diamondbacks.
642073.0,2016,2016-03-01,Assigned,RHP Jimmie Sherfy assigned to Arizona Diamondbacks.
448165.0,2016,2016-03-01,Assigned,RHP Matt Capps assigned to Arizona Diamondbacks.
608364.0,2016,2016-03-01,Assigned,1B Nellie Rodriguez assigned to Cleveland Indians.
667651.0,2016,2016-03-01,Assigned,OF Kort Peterson assigned to UCLA Bruins.
516664.0,2016,2016-03-01,Assigned,SS Garabez Rosa assigned to Baltimore Orioles.
554432.0,2016,2016-03-01,Assigned,Toronto Blue Jays invited non-roster RHP Chad Jenkins to spring training.
444427.0,2016,2016-03-01,Assigned,RHP Kanekoa Texeira assigned to Atlanta Braves.
641971.0,2016,2016-03-01,Assigned,IF Luke Persico assigned to UCLA Bruins.
660168.0,2016,2016-03-01,Assigned,Los Angeles Angels invited non-roster SS Roberto Baldoquin to spring training.
667747.0,2016,2016-03-01,Signed as Free Agent,Houston Astros signed free agent P Jesus Bernaez to a minor league contract.
502249.0,2016,2016-03-01,Assigned,1B Lars Anderson assigned to Oklahoma City Dodgers.
656248.0,2016,2016-03-01,Assigned,3B Sean Bouchard assigned to UCLA Bruins.
667648.0,2016,2016-03-01,Assigned,IF Scott Jarvis assigned to UCLA Bruins.
667649.0,2016,2016-03-01,Assigned,2B Trent Chatterton assigned to UCLA Bruins.
667650.0,2016,2016-03-01,Assigned,OF Brett Stephens assigned to UCLA Bruins.
641423.0,2016,2016-03-01,Assigned,RHP Scott Burke assigned to UCLA Bruins.
663537.0,2016,2016-03-01,Assigned,RHP Jon Olsen assigned to UCLA Bruins.
663771.0,2016,2016-03-01,Assigned,LHP Justin Hooper assigned to UCLA Bruins.
656234.0,2016,2016-03-01,Assigned,RHP Jake Bird assigned to UCLA Bruins.
663768.0,2016,2016-03-01,Assigned,IF Dayton Provost assigned to UCLA Bruins.
667652.0,2016,2016-03-01,Assigned,LHP Jack Ralston assigned to UCLA Bruins.
657055.0,2016,2016-03-01,Assigned,RHP Matt Trask assigned to UCLA Bruins.
667663.0,2016,2016-03-01,Assigned,C Hunter Stovall assigned to Mississippi State Bulldogs.
667666.0,2016,2016-03-01,Assigned,IF Luke Alexander assigned to Mississippi State Bulldogs.
615699.0,2016,2016-03-01,Assigned,OF Jacob Robson assigned to Mississippi State Bulldogs.
641468.0,2016,2016-03-01,Assigned,C Gavin Collins assigned to Mississippi State Bulldogs.
641714.0,2016,2016-03-01,Assigned,OF Reid Humphreys assigned to Mississippi State Bulldogs.
613362.0,2016,2016-03-01,Assigned,IF John Holland assigned to Mississippi State Bulldogs.
656478.0,2016,2016-03-01,Assigned,1B Cole Gordon assigned to Mississippi State Bulldogs.
667669.0,2016,2016-03-01,Assigned,RHP Keegan James assigned to Mississippi State Bulldogs.
667670.0,2016,2016-03-01,Assigned,OF Brent Rooker assigned to Mississippi State Bulldogs.
663736.0,2016,2016-03-01,Assigned,LHP Jared Padgett assigned to Mississippi State Bulldogs.
642063.0,2016,2016-03-01,Assigned,RHP Austin Sexton assigned to Mississippi State Bulldogs.
667675.0,2016,2016-03-01,Assigned,LHP Trent Waddell assigned to Mississippi State Bulldogs.
667676.0,2016,2016-03-01,Assigned,RHP Logan Elliot assigned to Mississippi State Bulldogs.
667677.0,2016,2016-03-01,Assigned,RHP Zac Houston assigned to Mississippi State Bulldogs.
667678.0,2016,2016-03-01,Assigned,RHP Blake Smith assigned to Mississippi State Bulldogs.
663629.0,2016,2016-03-01,Assigned,LHP Ethan Small assigned to Mississippi State Bulldogs.
667679.0,2016,2016-03-01,Assigned,RHP Jacob Billingsley assigned to Mississippi State Bulldogs.
667681.0,2016,2016-03-01,Assigned,LHP Daniel Brown assigned to Mississippi State Bulldogs.
667682.0,2016,2016-03-01,Assigned,OF Tanner Poole assigned to Mississippi State Bulldogs.
667683.0,2016,2016-03-01,Assigned,OF Brant Blaylock assigned to Mississippi State Bulldogs.
501303.0,2016,2016-03-01,Number Change,Ehire Adrianza changed number to 13.
668589.0,2016,2016-03-01,Signed as Free Agent,New York Yankees signed free agent RHP Carlos D. Rodriguez to a minor league contract.
667718.0,2016,2016-03-02,Assigned,LHP Austin Kerns assigned to Oklahoma Sooners.
667723.0,2016,2016-03-02,Assigned,LHP Kenny Saenz assigned to Oklahoma Sooners.
667724.0,2016,2016-03-02,Assigned,C Hunter Southerland assigned to Oklahoma Sooners.
642137.0,2016,2016-03-02,Assigned,OF Cody Thomas assigned to Oklahoma Sooners.
667725.0,2016,2016-03-02,Assigned,RHP Kyle Tyler assigned to Oklahoma Sooners.
667730.0,2016,2016-03-02,Assigned,RHP Joey Zurawik assigned to Oklahoma Sooners.
541652.0,2016,2016-03-02,Assigned,RHP Bruce Rondon assigned to Detroit Tigers.
453273.0,2016,2016-03-02,Assigned,RHP Michael Crotta assigned to Detroit Tigers.
656527.0,2016,2016-03-02,Assigned,RHP Gabe Hemmer assigned to Detroit Tigers.
607609.0,2016,2016-03-02,Assigned,RHP A.J. Ladwig assigned to Detroit Tigers.
605435.0,2016,2016-03-02,Assigned,RHP Adam Ravenelle assigned to Detroit Tigers.
606988.0,2016,2016-03-02,Assigned,C Grayson Greiner assigned to Detroit Tigers.
516631.0,2016,2016-03-02,Assigned,SS Gustavo Nunez assigned to Detroit Tigers.
605413.0,2016,2016-03-02,Assigned,2B Joey Pankake assigned to Detroit Tigers.
518170.0,2016,2016-03-02,Assigned,OF Jordany Valdespin assigned to Detroit Tigers.
622057.0,2016,2016-03-02,Assigned,OF Cam Gibson assigned to Detroit Tigers.
656537.0,2016,2016-03-02,Assigned,CF Derek Hill assigned to Detroit Tigers.
502151.0,2016,2016-03-02,Assigned,LF Chad Huffman assigned to Detroit Tigers.
621514.0,2016,2016-03-02,Assigned,OF Christin Stewart assigned to Detroit Tigers.
607305.0,2016,2016-03-02,Assigned,RHP Matt Benedict assigned to Pittsburgh Pirates.
621208.0,2016,2016-03-02,Assigned,RHP John Kuchno assigned to Pittsburgh Pirates.
667693.0,2016,2016-03-02,Assigned,1B A.J. Ramirez assigned to USC Trojans.
663457.0,2016,2016-03-02,Assigned,SS Lars Nootbaar assigned to USC Trojans.
667694.0,2016,2016-03-02,Assigned,C Kaleb Murphy assigned to USC Trojans.
572997.0,2016,2016-03-02,Assigned,C Jeremy Lucas assigned to Cleveland Indians.
461848.0,2016,2016-03-02,Assigned,RHP Jim Miller assigned to Milwaukee Brewers.
493247.0,2016,2016-03-02,Assigned,RHP Peter Moylan assigned to Kansas City Royals.
643220.0,2016,2016-03-02,Assigned,C Danny Bethea assigned to Boston Red Sox.
608597.0,2016,2016-03-02,Assigned,1B Ronald Guzman assigned to Texas Rangers.
643396.0,2016,2016-03-02,Assigned,SS Isiah Kiner-Falefa assigned to Texas Rangers.
453264.0,2016,2016-03-02,Assigned,LHP Donnie Veal assigned to Texas Rangers.
649700.0,2016,2016-03-02,Assigned,C Melvin Novoa assigned to Texas Rangers.
515768.0,2016,2016-03-02,Assigned,Kansas City Royals invited non-roster 1B Balbino Fuenmayor to spring training.
488776.0,2016,2016-03-02,Assigned,RHP Jaye Chapman assigned to Milwaukee Brewers.
592697.0,2016,2016-03-02,Assigned,RHP Austin Ross assigned to Milwaukee Brewers.
667708.0,2016,2016-03-02,Assigned,IF Jack Flansburg assigned to Oklahoma Sooners.
667710.0,2016,2016-03-02,Assigned,RHP Dylan Grove assigned to Oklahoma Sooners.
667711.0,2016,2016-03-02,Assigned,OF Hunter Haley assigned to Oklahoma Sooners.
641662.0,2016,2016-03-02,Assigned,RHP Alec Hansen assigned to Oklahoma Sooners.
667712.0,2016,2016-03-02,Assigned,RHP Austin Hansen assigned to Oklahoma Sooners.
667713.0,2016,2016-03-02,Assigned,IF Cade Harris assigned to Oklahoma Sooners.
667715.0,2016,2016-03-02,Assigned,OF Ben Hollas assigned to Oklahoma Sooners.
667716.0,2016,2016-03-02,Assigned,IF Thomas Hughes assigned to Oklahoma Sooners.
667717.0,2016,2016-03-02,Assigned,LHP Shawn Hunter assigned to Oklahoma Sooners.
663623.0,2016,2016-03-02,Assigned,RHP Jake Irvin assigned to Oklahoma Sooners.
663783.0,2016,2016-03-02,Assigned,RHP Ryan Madden assigned to Oklahoma Sooners.
663755.0,2016,2016-03-02,Assigned,SS Brandon Perez assigned to USC Trojans.
667691.0,2016,2016-03-02,Assigned,Reggie Southall assigned to USC Trojans.
667691.0,2016,2016-03-02,Assigned,IF Reggie Southall assigned to USC Trojans.
665076.0,2016,2016-03-02,Assigned,RHP Kyle Davis assigned to USC Trojans.
451783.0,2016,2016-03-02,Assigned,RHP Dustin Molleken assigned to Detroit Tigers.
667692.0,2016,2016-03-02,Assigned,IF Adalberto Carrillo assigned to USC Trojans.
592620.0,2016,2016-03-02,Number Change,Jarrett Parker changed number to .
641976.0,2016,2016-03-02,Assigned,SS Mitch Piatnik assigned to Cincinnati Reds.
456121.0,2016,2016-03-02,Signed as Free Agent,New York Yankees signed free agent LF Chris Denorfia to a minor league contract and invited him to spring training.
545121.0,2016,2016-03-02,Assigned,Arizona Diamondbacks invited non-roster 3B Ildemaro Vargas to spring training.
667698.0,2016,2016-03-02,Assigned,OF Turner Clouse assigned to USC Trojans.
663516.0,2016,2016-03-02,Assigned,1B Dillon Paulson assigned to USC Trojans.
543744.0,2016,2016-03-02,Signed as Free Agent,San Diego Padres signed free agent 1B Josh Satin to a minor league contract.
517014.0,2016,2016-03-02,Assigned,RHP Victor Mateo assigned to Atlanta Braves.
656459.0,2016,2016-03-02,Assigned,1B Casey Gillaspie assigned to Tampa Bay Rays.
594985.0,2016,2016-03-02,Number Change,Ben Rowen changed number to .
445612.0,2016,2016-03-02,Assigned,RHP Dale Thayer assigned to Baltimore Orioles.
595798.0,2016,2016-03-02,Assigned,RHP Ruben Alaniz assigned to Detroit Tigers.
553968.0,2016,2016-03-02,Assigned,RHP Endrys Briceno assigned to Detroit Tigers.
592477.0,2016,2016-03-02,Assigned,RHP Austin Kubitza assigned to Detroit Tigers.
573009.0,2016,2016-03-02,Assigned,LHP Joe Mantiply assigned to Detroit Tigers.
519403.0,2016,2016-03-02,Assigned,RHP Thad Weber assigned to Detroit Tigers.
657147.0,2016,2016-03-02,Assigned,C Shane Zeile assigned to Detroit Tigers.
547168.0,2016,2016-03-02,Assigned,IF Will Allen assigned to Detroit Tigers.
626925.0,2016,2016-03-02,Assigned,IF Zach Shepherd assigned to Detroit Tigers.
640492.0,2016,2016-03-02,Assigned,OF Jose Azocar assigned to Detroit Tigers.
623155.0,2016,2016-03-02,Assigned,OF Jeff McVaney assigned to Detroit Tigers.
643354.0,2016,2016-03-02,Assigned,LHP Donnie Hart assigned to Baltimore Orioles.
641646.0,2016,2016-03-02,Assigned,RHP Joe Gunkel assigned to Baltimore Orioles.
605276.0,2016,2016-03-02,Assigned,RHP David Hess assigned to Baltimore Orioles.
592174.0,2016,2016-03-02,Assigned,SS Kelson Brown assigned to Pittsburgh Pirates.
546999.0,2016,2016-03-02,Assigned,C Jeremy Martinez assigned to USC Trojans.
656766.0,2016,2016-03-02,Assigned,2B Josh Morgan assigned to Texas Rangers.
448674.0,2016,2016-03-02,Assigned,SS Doug Bernier assigned to Texas Rangers.
650968.0,2016,2016-03-02,Assigned,C Yohel Pozo assigned to Texas Rangers.
650968.0,2016,2016-03-02,Assigned,C Yohel Pozo assigned to Texas Rangers.
592419.0,2016,2016-03-02,Assigned,OF Jared Hoying assigned to Texas Rangers.
571529.0,2016,2016-03-02,Assigned,C Alex Burg assigned to Texas Rangers.
662138.0,2016,2016-03-02,Assigned,SS Eric Solberg assigned to University of Wisconsin-Milwaukee Panthers.
571437.0,2016,2016-03-02,Number Change,Aaron Altherr changed number to 23.
641576.0,2016,2016-03-02,Assigned,LHP Bernardo Flores assigned to USC Trojans.
667704.0,2016,2016-03-02,Assigned,RHP Jeff Paschke assigned to USC Trojans.
667702.0,2016,2016-03-02,Assigned,IF David Edson assigned to USC Trojans.
656843.0,2016,2016-03-02,Assigned,RHP Mason Perryman assigned to USC Trojans.
663551.0,2016,2016-03-02,Assigned,RHP Marrick Crouse assigned to USC Trojans.
663603.0,2016,2016-03-02,Assigned,RHP Solomon Bates assigned to USC Trojans.
667700.0,2016,2016-03-02,Assigned,RHP Joe Navilhon assigned to USC Trojans.
621425.0,2016,2016-03-02,Assigned,CF Timmy Robinson assigned to USC Trojans.
657099.0,2016,2016-03-02,Assigned,RHP Brad Wegman assigned to USC Trojans.
664953.0,2016,2016-03-02,Assigned,RHP Brent Wheatley assigned to USC Trojans.
518500.0,2016,2016-03-02,Retired,RF Andrew Brown retired.
656198.0,2016,2016-03-02,Assigned,SS Angelo Armenta assigned to USC Trojans.
667696.0,2016,2016-03-02,Assigned,IF Frankie Rios assigned to USC Trojans.
667697.0,2016,2016-03-02,Assigned,C A.J. Fritts assigned to USC Trojans.
621139.0,2016,2016-03-02,Assigned,RHP Brooks Kriske assigned to USC Trojans.
642693.0,2016,2016-03-02,Assigned,2B Hector Vargas assigned to Cincinnati Reds.
667687.0,2016,2016-03-02,Assigned,P Janigson Villalobos assigned to DSL Padres.
667729.0,2016,2016-03-02,Assigned,OF Reggie Wright assigned to Oklahoma Sooners.
667728.0,2016,2016-03-02,Assigned,IF Alex Wise assigned to Oklahoma Sooners.
667727.0,2016,2016-03-02,Assigned,OF Steele Walker assigned to Oklahoma Sooners.
656512.0,2016,2016-03-02,Assigned,RHP Mitch Hart assigned to USC Trojans.
667690.0,2016,2016-03-02,Assigned,C C.J. Stubbs assigned to USC Trojans.
642496.0,2016,2016-03-02,Assigned,Arizona Diamondbacks invited non-roster 1B Emilio Vargas to spring training.
656994.0,2016,2016-03-02,Assigned,2B Seth Spivey assigned to Texas Rangers.
664938.0,2016,2016-03-02,Assigned,SS Josh Altmann assigned to Texas Rangers.
641514.0,2016,2016-03-02,Assigned,OF Corey Dempster assigned to USC Trojans.
667695.0,2016,2016-03-02,Assigned,IF Austin Russ assigned to USC Trojans.
667726.0,2016,2016-03-02,Assigned,IF Quin Walbergh assigned to Oklahoma Sooners.
657791.0,2016,2016-03-02,Assigned,C Chandler Wagoner assigned to Oklahoma Sooners.
667722.0,2016,2016-03-02,Assigned,RHP J.B. Olson assigned to Oklahoma Sooners.
667721.0,2016,2016-03-02,Assigned,IF Austin O'Brien assigned to Oklahoma Sooners.
641914.0,2016,2016-03-02,Assigned,3B Sheldon Neuse assigned to Oklahoma Sooners.
667720.0,2016,2016-03-02,Assigned,IF Kyle Mendenhall assigned to Oklahoma Sooners.
667719.0,2016,2016-03-02,Assigned,C Renae Martinez assigned to Oklahoma Sooners.
667709.0,2016,2016-03-02,Assigned,IF Cameron Frazier assigned to Oklahoma Sooners.
641551.0,2016,2016-03-02,Assigned,RHP Jake Elliott assigned to Oklahoma Sooners.
664748.0,2016,2016-03-02,Assigned,C Domenic DeRenzo assigned to Oklahoma Sooners.
667707.0,2016,2016-03-02,Assigned,RHP Alex Daniele assigned to Oklahoma Sooners.
667706.0,2016,2016-03-02,Assigned,RHP Connor Berry assigned to Oklahoma Sooners.
663805.0,2016,2016-03-02,Assigned,OF Blake Brewster assigned to Oklahoma Sooners.
663802.0,2016,2016-03-02,Assigned,RHP Chris Andritsos assigned to Oklahoma Sooners.
663829.0,2016,2016-03-02,Assigned,LHP Quentin Longrie assigned to USC Trojans.
667705.0,2016,2016-03-02,Assigned,LHP Marc Huberman assigned to USC Trojans.
667749.0,2016,2016-03-02,Signed as Free Agent,San Diego Padres signed free agent C Juan Fernandez to a minor league contract.
656393.0,2016,2016-03-02,Assigned,RHP Bryce Dyrda assigned to USC Trojans.
667746.0,2016,2016-03-02,Signed as Free Agent,San Diego Padres signed free agent RHP Edwuin Bencomo to a minor league contract.
642423.0,2016,2016-03-02,Assigned,RF Magneuris Sierra assigned to St. Louis Cardinals.
519068.0,2016,2016-03-02,Signed as Free Agent,Seattle Mariners signed free agent LF Efren Navarro to a minor league contract and invited him to spring training.
592806.0,2016,2016-03-02,Assigned,RHP Andrew Thurman assigned to Atlanta Braves.
592422.0,2016,2016-03-02,Assigned,RHP Jason Hursh assigned to Atlanta Braves.
503444.0,2016,2016-03-02,Assigned,RHP Joel De La Cruz assigned to Atlanta Braves.
519068.0,2016,2016-03-02,Assigned,1B Efren Navarro assigned to Tacoma Rainiers.
667699.0,2016,2016-03-02,Assigned,OF David Oppenheim assigned to USC Trojans.
596107.0,2016,2016-03-02,Assigned,OF Eric Filia assigned to UCLA Bruins.
667687.0,2016,2016-03-02,Status Change,DSL Padres activated C Janigson Villalobos.
667686.0,2016,2016-03-02,Assigned,RHP Angel Acevedo assigned to DSL Padres.
623143.0,2016,2016-03-02,Number Change,Trevor Brown changed number to 14.
456121.0,2016,2016-03-02,Assigned,LF Chris Denorfia assigned to Scranton/Wilkes-Barre RailRiders.
643528.0,2016,2016-03-02,Released,Clinton LumberKings released RHP Troy Scott.
667703.0,2016,2016-03-02,Assigned,C Zack Sharpley assigned to USC Trojans.
667701.0,2016,2016-03-02,Assigned,RHP Henry Stellwagen assigned to USC Trojans.
642228.0,2016,2016-03-02,Assigned,LHP Andrew Wright assigned to USC Trojans.
622265.0,2016,2016-03-03,Assigned,RHP Rob Rogers assigned to Los Angeles Dodgers.
667752.0,2016,2016-03-03,Signed as Free Agent,Milwaukee Brewers signed free agent RHP Jenri Montas to a minor league contract.
488674.0,2016,2016-03-03,Assigned,Washington Nationals invited non-roster RHP Burke Badenhop to spring training.
543377.0,2016,2016-03-03,Assigned,1B Corban Joseph assigned to Baltimore Orioles.
593501.0,2016,2016-03-03,Assigned,RHP Confesor Lara assigned to Detroit Tigers.
622189.0,2016,2016-03-03,Assigned,C Korey Dunbar assigned to Miami Marlins.
656190.0,2016,2016-03-03,Assigned,C Blake Anderson assigned to Miami Marlins.
572371.0,2016,2016-03-03,Assigned,RHP Tyler Higgins assigned to Miami Marlins.
542301.0,2016,2016-03-03,Assigned,RHP Juancito Martinez assigned to Miami Marlins.
592164.0,2016,2016-03-03,Assigned,RHP Tyler Bremer assigned to Miami Marlins.
594747.0,2016,2016-03-03,Assigned,RHP Logan Bawcom assigned to Los Angeles Dodgers.
451713.0,2016,2016-03-03,Assigned,LF Carlos Peguero assigned to St. Louis Cardinals.
667751.0,2016,2016-03-03,Signed as Free Agent,Tampa Bay Rays signed free agent RHP Luis Medina to a minor league contract.
641683.0,2016,2016-03-03,Released,AZL Dodgers released 2B Blake Hennessey.
664009.0,2016,2016-03-03,Assigned,2B Brantley Bell assigned to Cincinnati Reds.
457762.0,2016,2016-03-03,Assigned,C Bryan Anderson assigned to Oakland Athletics.
621044.0,2016,2016-03-03,Assigned,2B Jesmuel Valentin assigned to Philadelphia Phillies.
501888.0,2016,2016-03-03,Signed as Free Agent,Chicago Cubs signed free agent LF Ryan Kalish to a minor league contract.
543184.0,2016,2016-03-03,Assigned,LHP Christian Friedrich assigned to El Paso Chihuahuas.
407819.0,2016,2016-03-03,Signed as Free Agent,San Diego Padres signed free agent LHP Matt Thornton to a minor league contract and invited him to spring training.
434180.0,2016,2016-03-03,Signed as Free Agent,Chicago White Sox signed free agent RHP Kameron Loe to a minor league contract.
644337.0,2016,2016-03-03,Assigned,IF Nate Orf assigned to Milwaukee Brewers.
621598.0,2016,2016-03-03,Assigned,2B Javier Betancourt assigned to Milwaukee Brewers.
656449.0,2016,2016-03-03,Assigned,SS Jake Gatewood assigned to Milwaukee Brewers.
572391.0,2016,2016-03-03,Assigned,LF Victor Roache assigned to Milwaukee Brewers.
621438.0,2016,2016-03-03,Assigned,OF Tyrone Taylor assigned to Milwaukee Brewers.
622215.0,2016,2016-03-03,Assigned,LHP Hobbs Johnson assigned to Milwaukee Brewers.
605328.0,2016,2016-03-03,Assigned,LHP Mitch Lambson assigned to Milwaukee Brewers.
623913.0,2016,2016-03-03,Assigned,LHP Wei-Chung Wang assigned to Milwaukee Brewers.
607289.0,2016,2016-03-03,Assigned,C Parker Berberet assigned to Milwaukee Brewers.
601707.0,2016,2016-03-03,Assigned,C Dustin Houle assigned to Milwaukee Brewers.
608080.0,2016,2016-03-03,Assigned,3B Brandon Macias assigned to Milwaukee Brewers.
621520.0,2016,2016-03-03,Assigned,OF Clint Coulter assigned to Milwaukee Brewers.
457746.0,2016,2016-03-03,Assigned,OF Ben Guez assigned to Milwaukee Brewers.
571736.0,2016,2016-03-03,Assigned,RHP Brooks Hall assigned to Milwaukee Brewers.
606256.0,2016,2016-03-03,Assigned,RHP Jorge Ortega assigned to Milwaukee Brewers.
458691.0,2016,2016-03-03,Assigned,2B David Adams assigned to Toronto Blue Jays.
581651.0,2016,2016-03-03,Assigned,RHP Matt Alvarez assigned to Kansas City Royals.
624179.0,2016,2016-03-03,Assigned,RHP Mark Peterson assigned to Kansas City Royals.
606995.0,2016,2016-03-03,Assigned,RHP Justin Hancock assigned to San Diego Padres.
543389.0,2016,2016-03-03,Assigned,RHP Jeremy Kehrt assigned to Los Angeles Dodgers.
